ProjectUUID,PersonUUID,Role
3d443f2e-0a0d-4bc8-ac4c-b86e60c95ad9,363f336f-ee57-420f-990f-11e8c2f0e2c6,Principal Investigator
3d443f2e-0a0d-4bc8-ac4c-b86e60c95ad9,1abda59f-c493-4824-a7b1-7470d66f08d1,Collaborator
3d443f2e-0a0d-4bc8-ac4c-b86e60c95ad9,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Collaborator
882f49ce-4251-4c2d-bafc-870dd56b752b,f11b0cc1-ad9f-4b12-b805-65b70e5bcd65,Principal Investigator
e9c91f24-e3ab-41a7-bdce-ac3685bd3f46,e9d14210-bc71-4824-b7cf-fd1448d022ab,Principal Investigator
e9c91f24-e3ab-41a7-bdce-ac3685bd3f46,c90e23c6-5bf4-4d6f-97d8-b162b8a5b03e,Co-Investigator
e9c91f24-e3ab-41a7-bdce-ac3685bd3f46,d37cba38-dff2-4c27-a515-226cfadfd849,Co-Investigator
e9c91f24-e3ab-41a7-bdce-ac3685bd3f46,0cc78e11-da3d-4687-a49a-76a2ba39c292,Co-Investigator
e9c91f24-e3ab-41a7-bdce-ac3685bd3f46,06d038a4-f659-4c53-8a6d-58e295ab603f,Co-Investigator
e9c91f24-e3ab-41a7-bdce-ac3685bd3f46,5041f387-908f-4845-9f79-3a6dbd527f4b,Co-Investigator
8aa9cd8c-7911-45bb-94dc-9823abd43124,9504265d-0046-4e58-b529-256a656c012d,Principal Investigator
ea1075d9-a0d8-49d8-9ef5-e8c50b337476,f11b0cc1-ad9f-4b12-b805-65b70e5bcd65,Co-Investigator
64545b54-0218-4ab4-9ea0-2a5787306f42,6826c79c-8024-4f3c-bebf-f07d51e8988b,Principal Investigator
c09eb3aa-666d-4c67-b2cf-416cef7731b6,24475f7d-905a-47cf-89d9-059581d0a7a1,Principal Investigator
cf1c30c4-cf34-4174-8b8c-12870794855a,17d5f65c-93c4-4160-be62-e6fd9260e305,Principal Investigator
dfcca874-928e-4968-b19e-4374435a1ea0,2ef641d0-bd79-425b-8b12-b58d74b993ae,Principal Investigator
08508b88-3d4e-490b-8832-9a4fd56f189c,90b501a9-4d44-460b-b193-4d7d524bb21b,Principal Investigator
75542847-edd8-49a5-a60c-c3b2a4f4610e,1ee9fda3-cb4e-4c06-82b1-7e248c20a700,Principal Investigator
19d06348-ad95-4065-ad4b-8e6094c74491,06d038a4-f659-4c53-8a6d-58e295ab603f,Principal Investigator
19d06348-ad95-4065-ad4b-8e6094c74491,f11b0cc1-ad9f-4b12-b805-65b70e5bcd65,Collaborator
b774d6b9-79b1-40f6-9121-74cc50c59810,410b0cad-d9fe-48d8-9edc-56ad6eb9c43b,Principal Investigator
e17718bb-2366-45bd-9490-b513db3e77d7,8e5f2a6c-c817-4a90-b48b-d9171743ad0f,Principal Investigator
bdc5f880-0b1d-43f8-b7de-416751a1c29a,3f05e4ce-6433-4c5a-b72c-aa89422cf431,Principal Investigator
e6a60a90-94ef-48c7-9e42-9d768b477430,54728da8-274d-40e6-b119-23318d995721,Principal Investigator
e6a60a90-94ef-48c7-9e42-9d768b477430,4e33d926-364b-47b8-97d7-409c16b62db9,Co-Investigator
292137c0-8a9c-4635-9e86-22bef58b6fcb,8bd9b364-d90f-486f-9965-84cd3dc63ca3,Principal Investigator
4e71f778-5873-4ed5-9b4e-8001c56dc41c,f6921641-1f0a-4e24-a3a9-546e3927ab72,Principal Investigator
4ed18205-b99f-4e8f-b2ae-640fbac5c532,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Principal Investigator
e090436a-d438-495a-ab4c-517eb0519431,db64c222-0674-4eab-9f09-7f9ea1c483e3,Principal Investigator
04901e3f-f20c-4593-9cf2-a6aed2006f50,410b0cad-d9fe-48d8-9edc-56ad6eb9c43b,Principal Investigator
fe5d08b6-87b8-4b95-8be8-7878d1f282af,a39b94ff-e1b6-4b96-8404-486167a9123d,Principal Investigator
25fb9c43-f96e-48f6-adbd-d69e5fad3908,09ec1bda-4550-4a83-8480-fe742d77e882,Principal Investigator
c2fb3aec-c5ad-496d-8f84-800848b7dc4d,6ec63914-1f4e-4708-8830-1b054c2ee03a,Collaborator
55f36ece-4ed4-4df3-bc1b-9e31be37bb2c,6aed9698-9a0c-4956-be0d-ec658bbfe09a,Principal Investigator
