paperUUID,expertUUID,role,name,lastname
130119f2-e6f5-4b18-a96b-6380f9261ac9,9504265d-0046-4e58-b529-256a656c012d,Author,Christian,Hardmeier
e6a099ef-98c8-4f2d-8e58-fca480c19af2,9504265d-0046-4e58-b529-256a656c012d,Author,Christian,Hardmeier
ee9d1257-61f4-48ad-92a3-d3fdddd8cebb,9504265d-0046-4e58-b529-256a656c012d,Author,Christian,Hardmeier
5700370f-231a-4838-b40a-3d59658a01d0,9504265d-0046-4e58-b529-256a656c012d,Author,Christian,Hardmeier
5ad89ca6-b13d-49ae-941c-667eb96990fd,f073ebac-704d-4236-9206-d1d2ef2be9c3,Author,Barbara,Plank
ed4f7b65-a4ae-4ea3-9856-9ad8bae720ee,d43519a1-5bf4-4290-a053-fe55459ca88a,Author,Sven,Peldszus
40b5dc7d-611a-4764-adcc-8cd2111f8810,,Author,Troels,Runge
1e70eb5e-3730-4b26-83d8-6d0197eefab6,,Author,Troels,Runge
bfffacef-3d7d-4db7-96c6-22f7fc4a1dc7,,Author,Troels,Runge
7a07bf21-4832-45cc-9381-65c36be41d07,b614ac6f-eefa-44a3-8b9a-092b88d86d37,Author,Baki,Cakici
0f720773-ff86-4c1f-a52a-4d85fb495875,ce1a5350-f645-4a53-a745-fca8d4f1f030,Author,Elda ,Paja
0f720773-ff86-4c1f-a52a-4d85fb495875,2b8ff3a4-e9b0-403d-8bd8-1bf26121c234,Author,Paolo ,Tell
d5b41f60-905e-11dd-8006-000ea68e967b,,Author,Milan,Ruzic
4a81f040-9061-11dd-8006-000ea68e967b,,Author,Milan,Ruzic
1bb06e70-c600-11dd-867b-000ea68e967b,,Author,Milan,Ruzic
870fcaa0-c608-11dd-867b-000ea68e967b,,Author,Milan,Ruzic
c1e5e2e0-1e36-11df-b794-000ea68e967b,,Author,Milan,Ruzic
b7c21c02-7402-405e-a1a9-24b4519cf174,,Author,Peter,Eklund
4a10ab2f-c232-4a71-996c-be66905d5bdb,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
c36bd13c-fc50-4cb0-a437-b9ae9b1a68ad,,Author,Pernille,Rydén
c978d773-e9b9-489d-ac65-2d704da07a11,,Author,Pernille,Rydén
b5dba8fc-efb4-4107-9655-196ab60a0a10,,Author,Pernille,Rydén
8519b05d-409f-4de6-b3d8-a095f70bd37f,,Author,Pernille,Rydén
462e3692-a2aa-4658-9489-3eebd254f380,,Author,Pernille,Rydén
52bf47f2-9c90-4388-9587-c6c865f20558,,Author,Pernille,Rydén
36aba193-4d71-4223-b48e-3cdde44e64e4,,Author,Pernille,Rydén
2dcbf83c-6193-4da9-a20e-0e194f3d91bd,,Author,Pernille,Rydén
bec8aed2-4ff0-4dd0-87d6-7b199ceace4a,,Author,Pernille,Rydén
0793a05b-f1a5-4f73-9d04-c23382647910,,Author,Pernille,Rydén
b9f51c0e-4a11-4bc0-8d58-9bb576fe83d8,,Author,Pernille,Rydén
0edeb94b-11e5-4934-a6be-b2764af6e72f,,Author,Pernille,Rydén
06c92154-de0d-4bdf-a130-ca8b637fd72d,,Author,Pernille,Rydén
e8905df7-d261-4a85-9125-528866acefa9,,Author,Pernille,Rydén
0dd7d27b-9dbf-4fa5-9ffe-10ec1c189937,,Author,Pernille,Rydén
68c13222-b75f-4754-a2ac-cb8e363504ea,,Author,Pernille,Rydén
808896de-8dd2-4d09-aecd-3cb95d87c73a,,Author,Pernille,Rydén
3c109ded-adad-4ab4-9daf-78477c799e27,,Author,Pernille,Rydén
63255b8d-10a6-4cfd-8464-0ec615dca332,,Author,Pernille,Rydén
f3520466-c83e-42d0-8702-13532f589865,,Author,Pernille,Rydén
afc74e3a-0919-4316-b7cb-5f279204dd2b,,Author,Pernille,Rydén
4d1df4d1-7aac-4222-b31d-12621df941f5,,Author,Pernille,Rydén
aceb3f53-2b08-4e67-9b4c-7a758f65f237,,Author,Pernille,Rydén
7911399c-b5ca-48e4-bdf3-a354fc0aec99,,Author,Pernille,Rydén
663ea0dc-0076-490e-abe2-4a7d084da4f7,,Author,Karin,Ryding
663ea0dc-0076-490e-abe2-4a7d084da4f7,22ec9269-2fff-4dbf-a9c7-5037559a15ee,Author,Anders Sundnes,Løvlie
64ed3875-1c58-46a0-96fa-a20488608ca2,,Author,Karin,Ryding
b07c67da-e04d-4e00-b38a-a04b092f6d83,,Author,Karin,Ryding
d9ac3e3f-3f95-4e4a-b0df-730ab88c4140,,Author,Karin,Ryding
d9ac3e3f-3f95-4e4a-b0df-730ab88c4140,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
05f2bf58-40a1-45da-a9a4-b6756ca4cc89,,Author,Karin,Ryding
feaff500-1468-4b6f-abed-14ee7d6d067c,,Author,Karin,Ryding
feaff500-1468-4b6f-abed-14ee7d6d067c,22ec9269-2fff-4dbf-a9c7-5037559a15ee,Author,Anders Sundnes,Løvlie
fc7d5cae-f71d-4bad-817d-12f73c896940,,Author,Karin,Ryding
fc7d5cae-f71d-4bad-817d-12f73c896940,,Author,Stina Hasse,Jørgensen
fc7d5cae-f71d-4bad-817d-12f73c896940,805cae2a-3462-4130-88de-cc7d94aec0a5,Author,Vasiliki,Tsaknaki
5f57e7cc-39bc-4e18-9b8d-25e17093c9e0,,Author,Karin,Ryding
68b6155c-7b61-4ae9-b61f-9ec0a4970915,,Author,Karin,Ryding
68b6155c-7b61-4ae9-b61f-9ec0a4970915,805cae2a-3462-4130-88de-cc7d94aec0a5,Author,Vasiliki,Tsaknaki
68b6155c-7b61-4ae9-b61f-9ec0a4970915,,Author,Stina Hasse,Jørgensen
68b6155c-7b61-4ae9-b61f-9ec0a4970915,d37cba38-dff2-4c27-a515-226cfadfd849,Author,Jonas,Fritsch
2341498a-77b7-4d93-8c11-f10398fbe956,,Author,Karin,Ryding
8272b2ad-8b15-4a51-a35b-de464b27b2f5,,Author,Fatemeh,Saadatmand
eabf614b-54de-4c23-afb0-9f6e5725ef69,,Author,Fatemeh,Saadatmand
f2b97788-5685-4afc-a2ad-b2d774c01232,,Author,Fatemeh,Saadatmand
f2a4e0c1-acab-45f3-85f2-149326f72cd8,,Author,Joanna,Saad-Sulonen
479c934a-44a9-4927-9699-bdf0f99df8f4,,Author,Joanna,Saad-Sulonen
3d4b0040-5c59-4055-a9cf-7b32dda517d8,,Author,Joanna,Saad-Sulonen
be5eff06-3672-4ae3-a3ca-97cbabcd9edb,,Author,Joanna,Saad-Sulonen
0d3e3a3b-fdaa-44d2-817e-8476bc564993,,Author,Joanna,Saad-Sulonen
0d3e3a3b-fdaa-44d2-817e-8476bc564993,,Author,Luca,Simeone
aeae0090-4d08-4ad4-96c1-b18c6ba85da3,,Author,Joanna,Saad-Sulonen
aeae0090-4d08-4ad4-96c1-b18c6ba85da3,,Author,Mille Rosendahl,Hansen
978d8e24-1631-4f73-bb04-c78c88cdb8ff,,Author,Sophia Aumüller,Wagner
978d8e24-1631-4f73-bb04-c78c88cdb8ff,92f6c3f3-0ad2-40fc-b278-69170f87567d,Author,Lars Rune,Christensen
978d8e24-1631-4f73-bb04-c78c88cdb8ff,1052b289-f510-4c5a-9662-2db48c12ebc2,Author,Lene,Nielsen
2c19bebb-e9d2-4e76-9255-1c93c9633d70,2ef641d0-bd79-425b-8b12-b58d74b993ae,Author,Michael,Szell
5897a5ba-ded6-424f-8007-eb253f360e21,80784458-06f6-4eff-b0c8-df982ffa9835,Author,Rune K. L.,Nielsen
f9490a9f-7857-4c85-a881-cd60861ae172,,Author,Casper Bruun,Jensen
8010224b-157e-46e4-94ab-3e1ac7877986,785a7089-e58e-4aaa-986d-ae0e615ba508,Author,Leon,Derczynski
b52a8613-7953-49ee-bdd8-bf4ce9ab1d17,410b0cad-d9fe-48d8-9edc-56ad6eb9c43b,Author,Ratish,Puduppully
463dd0de-336f-42cc-9dba-b7dc1420a77d,410b0cad-d9fe-48d8-9edc-56ad6eb9c43b,Author,Ratish,Puduppully
ee905bbc-9381-4e9a-91a9-2e0d587a1732,,Author,Tobias,Mahlmann
c073264f-8348-4a27-9a90-97827dd62229,,Author,Caroline Anna,Salling
8cf025c9-1dec-4195-baa4-25ddc7350fbb,1052b289-f510-4c5a-9662-2db48c12ebc2,Author,Lene,Nielsen
5ae14de2-8659-44e8-9e80-b4e5dbf051c0,1052b289-f510-4c5a-9662-2db48c12ebc2,Author,Lene,Nielsen
ab5cbd42-a563-43d4-920f-13a604893783,1052b289-f510-4c5a-9662-2db48c12ebc2,Author,Lene,Nielsen
895e42d2-b26e-4ace-a8e0-41f621429d8d,1052b289-f510-4c5a-9662-2db48c12ebc2,Author,Lene,Nielsen
a0c80fd0-fd9e-46ab-bcfb-c0b22efab56a,1052b289-f510-4c5a-9662-2db48c12ebc2,Author,Lene,Nielsen
d90e5323-b007-4fc4-b826-8cb89f2e7c92,1052b289-f510-4c5a-9662-2db48c12ebc2,Author,Lene,Nielsen
758cff4d-e904-4190-a654-1548ae53b96d,1052b289-f510-4c5a-9662-2db48c12ebc2,Author,Lene,Nielsen
fb77fcb3-c382-4b7c-affb-c83a61ff93a4,1052b289-f510-4c5a-9662-2db48c12ebc2,Author,Lene,Nielsen
02353bb3-afd7-4a2e-8538-6bfef04cc67b,1052b289-f510-4c5a-9662-2db48c12ebc2,Author,Lene,Nielsen
1fcb9daa-9aea-43ed-98a3-3856b52cb1f5,1052b289-f510-4c5a-9662-2db48c12ebc2,Author,Lene,Nielsen
1c32bf8b-6e04-49eb-93c4-c1e9db361dd6,,Author,Henrique Galvan,Debarba
336401fd-5976-4f63-9f71-a04d71d04fa8,bc7a60f7-45a0-401f-813f-6b4aa700c849,Author,Steffen,Dalsgaard
4f2e68b5-9241-4e0a-9003-fc3d742d781f,8e5f2a6c-c817-4a90-b48b-d9171743ad0f,Author,Rob,van der Goot
4f2e68b5-9241-4e0a-9003-fc3d742d781f,523ffd96-f3b2-49cc-8f24-dc9215b84bed,Author,Max,Müller-Eberstein
4f2e68b5-9241-4e0a-9003-fc3d742d781f,f073ebac-704d-4236-9206-d1d2ef2be9c3,Author,Barbara,Plank
9d184079-1e2c-45a5-9b93-c1e39da1452f,,Author,Philippe,Bonnet
5481d910-9067-11dd-8006-000ea68e967b,,Author,Javier,San Agustin
5481d910-9067-11dd-8006-000ea68e967b,,Author,John Paulin,Hansen
70ddf900-fc0e-11dd-b964-000ea68e967b,,Author,Javier,San Agustin
70ddf900-fc0e-11dd-b964-000ea68e967b,,Author,John Paulin,Hansen
973781e0-e5cc-11de-a523-000ea68e967b,,Author,Javier,San Agustin
973781e0-e5cc-11de-a523-000ea68e967b,,Author,Henrik Tomra Skovsgaard Hegner,Jensen
973781e0-e5cc-11de-a523-000ea68e967b,,Author,John Paulin,Hansen
973781e0-e5cc-11de-a523-000ea68e967b,5ad9c220-e37f-443a-8a31-fc4abf365db5,Author,Dan,Witzner Hansen
361a5ff0-e5d0-11de-a523-000ea68e967b,,Author,Javier,San Agustin
361a5ff0-e5d0-11de-a523-000ea68e967b,,Author,John Paulin,Hansen
361a5ff0-e5d0-11de-a523-000ea68e967b,5ad9c220-e37f-443a-8a31-fc4abf365db5,Author,Dan,Witzner Hansen
361a5ff0-e5d0-11de-a523-000ea68e967b,,Author,Henrik Tomra Skovsgaard Hegner,Jensen
59255ffc-82c1-4b62-b2ee-ebbdf01be685,,Author,Javier,San Agustin
59255ffc-82c1-4b62-b2ee-ebbdf01be685,,Author,John Paulin,Hansen
59255ffc-82c1-4b62-b2ee-ebbdf01be685,,Author,Martin Henrik,Tall
f6eb0360-950c-46eb-9367-836dd63a9d5b,,Author,Javier,San Agustin
f6eb0360-950c-46eb-9367-836dd63a9d5b,,Author,Henrik Tomra Skovsgaard Hegner,Jensen
f6eb0360-950c-46eb-9367-836dd63a9d5b,,Author,Emilie,Møllenbach
f6eb0360-950c-46eb-9367-836dd63a9d5b,5ad9c220-e37f-443a-8a31-fc4abf365db5,Author,Dan,Witzner Hansen
f6eb0360-950c-46eb-9367-836dd63a9d5b,,Author,John Paulin,Hansen
3eb0b28e-2894-417a-b93b-747cb73c28f7,,Author,Javier,San Agustin
634afd66-1de0-43a1-85b6-4e21f2ba0151,805cae2a-3462-4130-88de-cc7d94aec0a5,Author,Vasiliki,Tsaknaki
634afd66-1de0-43a1-85b6-4e21f2ba0151,3ad26d6b-4619-4a9f-a1b6-8424aab1dd52,Author,Tom,Jenkins
265155bd-b190-4bf9-be90-85e985a825c1,,Author,Espen J.,Aarseth
0529d15d-01d7-4f44-bd5b-beee197e0727,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Author,Luca,Rossi
cc3f5eef-65d4-49c9-b0f8-dea0afe853a0,1b45e3f5-b8cd-4c0d-a444-2901304f76ee,Editor,Luca,Rossi
cc3f5eef-65d4-49c9-b0f8-dea0afe853a0,443362d7-b255-460d-a559-0fa80a8d9fbc,Editor,Vasilis,Galis
ed21fc30-4a06-4b4f-9301-0a422ec05c06,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva,Sandbukt
ed21fc30-4a06-4b4f-9301-0a422ec05c06,bc7a60f7-45a0-401f-813f-6b4aa700c849,Author,Steffen,Dalsgaard
fad46e85-e276-4b90-83c8-03c2c60f4309,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva,Sandbukt
8ee2271a-e38a-49fc-9836-c2a221ca1b5a,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva,Sandbukt
a344443a-2f6b-4f9e-b203-a8f37a86bd43,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva,Sandbukt
8210dacc-15aa-42df-8415-d6b8019f5e1e,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva,Sandbukt
9a473067-79c6-4efe-ba01-257c17c80a0c,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva,Sandbukt
8e8b380b-0967-4f31-9a04-b820ddaa363e,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva,Sandbukt
6fec2fa9-b477-4821-ac9d-9ae327c9bba2,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva,Sandbukt
5ab1e31b-74bc-48b4-ad98-5d27cdb8fe4b,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva,Sandbukt
b7f73c46-3d7a-4bb0-b30e-eb74e5cdcca0,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva,Sandbukt
5e5ca1be-b3c7-4735-9279-40c8d08e11de,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva,Sandbukt
a60dca0c-7d24-4e50-8856-921b05dfbd2d,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva,Sandbukt
dfefcf86-5d73-49df-97ce-2ae35a99c853,06d038a4-f659-4c53-8a6d-58e295ab603f,Author,Sunniva ,Sandbukt
91fbd07c-32b4-44ac-aa1c-c18a575b6bb5,,Author,Sarah,Homewood
886827a0-5dd6-4e51-af6d-3d556deae4db,,Author,Amrith,Krishna
f3616f98-3618-46d6-9632-536ab45a4e27,e726f512-d3fd-4d89-962a-3aa9f532a52f,Author,Toine,Bogers
cad140bc-66a3-49dd-97f7-f3dc88fe1077,2ef641d0-bd79-425b-8b12-b58d74b993ae,Author,Michael,Szell
6e0f5d8a-e267-4549-afbf-849d6c967c63,2ef641d0-bd79-425b-8b12-b58d74b993ae,Author,Michael,Szell
5d9fc0ef-3999-4ae5-95a9-f904553f82dd,,Author,Magda,Pischetola
f6fd38fc-66a6-41dd-9235-9241b672b704,9734ef6f-09d1-4ca1-b968-6ad34872d504,Author,Priscila,Santos da Costa
34b58ca8-cb3c-4163-9f1b-7773588236e6,9734ef6f-09d1-4ca1-b968-6ad34872d504,Author,Priscila,Santos da Costa
6ef83d65-1d4e-434b-8197-39ea52626267,9734ef6f-09d1-4ca1-b968-6ad34872d504,Author,Priscila,Santos da Costa
f60f1b33-fddd-4828-92c3-2c8c3bac12ce,9734ef6f-09d1-4ca1-b968-6ad34872d504,Author,Priscila,Santos da Costa
85af040b-fd43-44e5-970a-7a05fd1bf61d,9734ef6f-09d1-4ca1-b968-6ad34872d504,Author,Priscila,Santos da Costa
58b977af-421f-4a2f-8a16-08ce0950c4ce,9734ef6f-09d1-4ca1-b968-6ad34872d504,Author,Priscila,Santos da Costa
58b977af-421f-4a2f-8a16-08ce0950c4ce,bc7a60f7-45a0-401f-813f-6b4aa700c849,Author,Steffen,Dalsgaard
a810a46a-a4d0-4cfb-9d3f-b4a91a5963e4,9734ef6f-09d1-4ca1-b968-6ad34872d504,Author,Priscila,Santos da Costa
4cf50b53-c159-44e6-b455-343d74102d42,9734ef6f-09d1-4ca1-b968-6ad34872d504,Author,Priscila,Santos da Costa
617cbf26-1dd7-4dee-91a6-a5051fc916fb,9734ef6f-09d1-4ca1-b968-6ad34872d504,Author,Priscila,Santos da Costa
a113f7bc-d8bd-4fc6-a72e-ccc21ccd4917,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Author,Anna,Gladkova
2c3fb091-9f6a-4d76-bf64-abcb8a984770,3ec363e3-83f0-4dd8-9b2d-b87a7d34dc55,Author,Eleni Tzirita,Zacharatou
f74caa05-94b4-44dd-9cd9-5c5e5349028e,,Author,Ingmar,Lippert
16bf221a-b5ba-4012-80aa-88018fcbc19c,,Author,Peter,Eklund
27a83492-4428-468a-9c05-bc328938a8d0,845595fe-6614-4cf2-968c-3e815db79b4d,Author,David,Sasu
4865dabe-bfcf-47c8-9b3f-279cdd3aebad,845595fe-6614-4cf2-968c-3e815db79b4d,Author,David,Sasu
67ff6ce7-7060-4a94-a58a-833fb9fb7a2a,9ba013db-4c4d-41dd-be12-dbe188f67f29,Author,Hanna Elina,Wirman
845b7567-7215-4e1c-97bb-f09f4cbcf2f0,9ba013db-4c4d-41dd-be12-dbe188f67f29,Author,Hanna Elina,Wirman
543db58d-00c3-4d8a-8484-f8be1bea6d95,5ad9c220-e37f-443a-8a31-fc4abf365db5,Author,Dan Witzner,Hansen
a422c784-cb1a-4f14-987f-06a500ab0bb4,,Author,Athina,Markopoulou
1a2c449c-afbc-4a94-a9d4-be5132ac4b3f,c40e1e8a-50ee-4a7c-b7f0-2fc0fdd62adc,Author,Anna,Rogers
4723e656-b1b6-4f69-801a-a06a624144c1,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
c31c0a4e-62a9-4ca4-900d-3e7b0e4a83f4,a39b94ff-e1b6-4b96-8404-486167a9123d,Author,Andrzej,Wasowski
8248a361-6273-4941-af33-e6af9730f1bc,6aed9698-9a0c-4956-be0d-ec658bbfe09a,Author,Luca Maria,Aiello
8352beff-bba8-47d6-a601-254e5cbf01f7,6aed9698-9a0c-4956-be0d-ec658bbfe09a,Author,Luca Maria,Aiello
e6a3f9b0-e2ef-11dd-a259-000ea68e967b,,Author,Anders,Schack-Nielsen
e6a3f9b0-e2ef-11dd-a259-000ea68e967b,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
3ec37956-209f-41e4-98ad-f4412e0cabe8,,Author,Anders,Schack-Nielsen
3ec37956-209f-41e4-98ad-f4412e0cabe8,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
551cdb3c-63c9-4822-b977-6ca094880e81,,Author,Anders,Schack-Nielsen
551cdb3c-63c9-4822-b977-6ca094880e81,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
af2fa44b-a67a-462c-ba8a-af1ba37fe9e2,,Author,Anders,Schack-Nielsen
af2fa44b-a67a-462c-ba8a-af1ba37fe9e2,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
e87d09dd-2a80-4937-8ff0-d295fcdfab4e,,Author,Anders,Schack-Nielsen
e87d09dd-2a80-4937-8ff0-d295fcdfab4e,1313519f-2074-41d6-8b79-589648e37211,Author,Carsten,Schürmann
dae599cb-c1b2-45ff-9479-54def4e3d981,,Author,Anders,Schack-Nielsen
a7103354-6b27-49f3-acd2-a305c3cd28d4,,Author,Anders,Schack-Nielsen
1470aad4-357b-4202-b384-247c97f2beef,0c46864b-a7f8-4439-aeda-0781f77bfe88,Author,Katrine Meldgaard,Kjær
6816974a-e043-4b73-a7aa-3f3112c0a7e5,b614ac6f-eefa-44a3-8b9a-092b88d86d37,Author,Baki,Cakici
0d175005-29c0-46ec-bc10-e1da780a0b3c,b614ac6f-eefa-44a3-8b9a-092b88d86d37,Author,Baki,Cakici
1ec66456-8356-41d0-bc36-1c6b589089e0,6ec63914-1f4e-4708-8830-1b054c2ee03a,Author,Irina,Papazu
098e8a06-9cd8-4108-bb47-95c83754e413,54728da8-274d-40e6-b119-23318d995721,Author,Hanne Westh,Nicolajsen
18211119-4f9e-49b0-a42a-90d3c725776c,79ebe3ed-0527-4160-9af6-be0b0853b00e,Author,Jan,Pries-Heje
1bb2d88d-6702-4e61-af01-e99bb610ac7a,8e5f2a6c-c817-4a90-b48b-d9171743ad0f,Author,Rob,van der Goot
41f759d4-dcda-482e-9ffc-49ae2ccc90db,,Author,Lea ,Schick
41f759d4-dcda-482e-9ffc-49ae2ccc90db,,Author,Lone,Malmborg
f1e69c3b-0028-4169-b5a5-d95154d137ce,,Author,Lea ,Schick
7574d886-bc36-48e4-a420-e9749ea91dca,,Author,Lea ,Schick
c81b7629-f79b-4065-b666-3edf5bc42ebf,,Author,Lea,Schick
803b05dc-f091-4c1b-a154-ebc1d8f8edd6,,Author,Lea,Schick
803b05dc-f091-4c1b-a154-ebc1d8f8edd6,,Author,Brit Ross,Winthereik
74fb45db-82f7-49cb-9c69-3ac818b24cd7,,Author,Lea,Schick
74fb45db-82f7-49cb-9c69-3ac818b24cd7,,Author,Anne Sophie ,Witzke
1e882e5b-4a11-4706-a1e0-5613a9bf62c7,,Author,Lea,Schick
1e882e5b-4a11-4706-a1e0-5613a9bf62c7,,Author,Anne Sophie ,Witzke
9fd5757f-69d3-402f-b35f-6f36e1077cd2,,Author,Lea,Schick
9fd5757f-69d3-402f-b35f-6f36e1077cd2,d55dab65-fffe-4da4-a383-cfcf5ee3a8cd,Author,Christopher,Gad
c1237893-f4f2-4b92-b89f-d7d06c7be99b,,Author,Lea,Schick
c1237893-f4f2-4b92-b89f-d7d06c7be99b,,Author,Brit Ross,Winthereik
c9f0ef96-11f9-4c50-b97b-d74eeca7aa18,,Author,Lea,Schick
5987f9ed-780a-4086-8c94-e89d72fa11ac,,Author,Lea,Schick
f511c391-069c-4ab8-a716-783ce6b1609e,,Author,Lea,Schick
f1eb2f66-7ddb-4035-b52d-c67460ae7608,,Author,Alexandra M.,Bagi
f1eb2f66-7ddb-4035-b52d-c67460ae7608,857b3b5b-92d4-43b3-861c-d8efbdbe3b16,Author,Omar Shahbaz,Khan
0004c4d6-f1e4-4817-a15a-2dd6bbe9799d,831421c0-027f-4a25-b795-ee2fce0c8d2a,Author,Louise,Barkhuus
8eb815b2-d91b-4dae-b132-3bfb2dcd58e6,2ef641d0-bd79-425b-8b12-b58d74b993ae,Author,Michael,Szell
50fa2fda-5691-4f8c-8bc8-34e6a2e6087a,,Author,Roman,Beck
17a09d7e-f150-4949-847d-c8f42646b0de,,Author,Pernille,Kræmmergaard
5b5811d2-f7a0-4ad7-956d-01f305d93d0f,fda8c630-1b0a-4910-ae2a-602850616275,Author,Christoph,Seidl
27192cda-676e-4489-9db5-7d5e48f28fd3,ceef6d97-26fe-4163-9538-6685e98bce2e,Author,Daniel,Fürstenau
0b7ed621-3ecb-47fe-b99f-0368dd4c8045,879e7ac4-e64c-4c5f-9591-421e56cd0678,Author,Natalie Elaine ,Schluter
134df879-672c-46da-96db-9cf27e8ce65a,879e7ac4-e64c-4c5f-9591-421e56cd0678,Author,Natalie Elaine ,Schluter
2b570e91-a043-4d4a-8051-747c6181b42d,879e7ac4-e64c-4c5f-9591-421e56cd0678,Author,Natalie,Schluter
439d01f9-7034-440f-8aab-a3c808113ee7,879e7ac4-e64c-4c5f-9591-421e56cd0678,Author,Natalie,Schluter
ebe0192d-f9a4-462a-ab7f-d57537ab2828,879e7ac4-e64c-4c5f-9591-421e56cd0678,Author,Natalie Elaine,Schluter
f2a0ef40-9a8c-466a-8274-0198d84440a2,879e7ac4-e64c-4c5f-9591-421e56cd0678,Author,Natalie,Schluter
f2a0ef40-9a8c-466a-8274-0198d84440a2,,Author,Zeljko,Agic
a390c866-4177-4348-a38e-082424b6fe59,879e7ac4-e64c-4c5f-9591-421e56cd0678,Author,Natalie,Schluter
7dde9a38-5fa6-4b38-9310-e3a19778c6b8,879e7ac4-e64c-4c5f-9591-421e56cd0678,Author,Natalie,Schluter
6356946a-983f-4070-a953-9210a0585e34,879e7ac4-e64c-4c5f-9591-421e56cd0678,Author,Natalie,Schluter
3537ffda-b314-4d03-9d75-51826032fba2,879e7ac4-e64c-4c5f-9591-421e56cd0678,Author,Natalie,Schluter
3537ffda-b314-4d03-9d75-51826032fba2,,Author,Daniel,Varab
b4ca3ad8-e91f-444d-990b-57eb0b7b7510,879e7ac4-e64c-4c5f-9591-421e56cd0678,Author,Natalie,Schluter
d0e55408-80f0-4b9e-876c-b26792465463,879e7ac4-e64c-4c5f-9591-421e56cd0678,Author,Natalie,Schluter
844092c6-4df6-4467-9113-b58f7d2875d9,8785f18a-1bf3-4c63-8d8b-d3e5d516ca40,Author,Payam,Zahadat
44c885a3-6d2e-4b1d-b5a8-fd3e86cee83b,8785f18a-1bf3-4c63-8d8b-d3e5d516ca40,Author,Payam,Zahadat
4b1b3e6b-5378-40a7-b1d3-5638c4d9bf5d,8785f18a-1bf3-4c63-8d8b-d3e5d516ca40,Author,Payam,Zahadat
edadd930-e0cb-11de-a523-000ea68e967b,,Author,Kjeld,Schmidt
b3f5ee10-e0cd-11de-a523-000ea68e967b,,Author,Kjeld,Schmidt
35d81cae-3bdb-4d68-9386-47c3992238c8,e0edf6ca-5a14-41d8-81cc-77fd67f03ee5,Author,Jens,Schmidt
4c11a491-bc5a-4348-8983-8aa7203784f5,e0edf6ca-5a14-41d8-81cc-77fd67f03ee5,Author,Jens,Schmidt
81dd829c-05a4-4e7f-a4ef-56e96d22cf2c,e0edf6ca-5a14-41d8-81cc-77fd67f03ee5,Author,Jens,Schmidt
ed985189-a1a4-4bb5-a842-0ab5c7dbaa93,e0edf6ca-5a14-41d8-81cc-77fd67f03ee5,Author,Jens,Schmidt
dbc01a36-c661-4a71-9344-306cad9db90d,e0edf6ca-5a14-41d8-81cc-77fd67f03ee5,Author,Jens ,Schmidt
2df78a40-6836-4fcf-a6b1-2da3d0a56d0b,,Author,Oliver,Müller
f3c6e163-d47b-4224-b8c0-50762e6062d3,,Author,Oliver,Müller
19f57e47-436f-4c2f-8c07-8d592afa63f1,,Author,Roman,Beck
698dabcc-70a0-44fc-a498-4ba075c80784,,Author,Roman,Beck
e85f2f4d-2ff9-45a4-b913-2f86a11f0bce,,Author,Roman,Beck
e3da9163-e5f1-4c64-91d2-fcabca365443,,Author,Jannick,Schou
e3da9163-e5f1-4c64-91d2-fcabca365443,,Author,Johan,Farkas
e3da9163-e5f1-4c64-91d2-fcabca365443,10e4fc8e-556f-4104-b744-409caedc2276,Author,Morten,Hjelholt
ba0b8d5c-a2b4-48dd-8f80-e31132dcecda,,Author,Jannick,Schou
310cf5a7-311c-4602-bf68-e8c7fa973b89,,Author,Jannick,Schou
310cf5a7-311c-4602-bf68-e8c7fa973b89,,Author,Johan,Farkas
dd7cd6b6-32d6-4121-813c-e5cc713fadb7,,Author,Jannick,Schou
dd7cd6b6-32d6-4121-813c-e5cc713fadb7,,Author,Johan,Farkas
d76ee233-8b3c-4668-b8d9-de6d0ee0b479,,Author,Jannick,Schou
d76ee233-8b3c-4668-b8d9-de6d0ee0b479,,Author,Johan,Farkas
